concept,member,member type,sort weight,void/retire,_version:1
94db893d-d6e2-43c6-9d97-2676cbdc4c38,98c707ce-285e-4b3a-8797-8b0799f479d8,concept-set,1,,1
e57a32ab-3fc3-4708-b25a-a38a8e712b1e,e2a60575-6487-497c-8d81-776bde841d20,concept-set,1,,1
3e1f46d7-3ca4-4876-b8ac-c981c7f4a071,3ce9666d-0a71-4a8c-bb3f-ed24bb038c2f,concept-set,1,,1
3e1f46d7-3ca4-4876-b8ac-c981c7f4a071,9ad2c0ef-9743-4bb4-9dd4-3edd52526701,concept-set,1,,1
3e1f46d7-3ca4-4876-b8ac-c981c7f4a071,8faeaec6-3cd9-4a13-8b13-a35c4a212c0f,concept-set,1,,1
3e1f46d7-3ca4-4876-b8ac-c981c7f4a071,8c259a19-42e6-425d-9d04-4b8147c3a8e1,concept-set,1,,1
21e8f771-2c2b-4add-8ded-a3ffe19e0185,dca3c21d-4950-42dc-bea5-05e518efa200,concept-set,1,,1
21e8f771-2c2b-4add-8ded-a3ffe19e0185,d15492f0-18d7-4ad5-af29-0f553b1be7c6,concept-set,1,,1
21e8f771-2c2b-4add-8ded-a3ffe19e0185,53f0022f-a802-4b5a-ba02-07ebe96554ad,concept-set,1,,1
f52906a1-394e-4616-8980-c0642a922c56,587cbd9d-2654-4135-9dc9-7f37bd2a249e,concept-set,1,,1
17aa181f-453a-5b40-a315-c0be31941e99,587cbd9d-2654-4135-9dc9-7f37bd2a249e,concept-set,1,,1
f52906a1-394e-4616-8980-c0642a922c56,bea135dd-3d84-498c-aeeb-94067dd96c85,concept-set,1,,1
17aa181f-453a-5b40-a315-c0be31941e99,bea135dd-3d84-498c-aeeb-94067dd96c85,concept-set,2,,1
f52906a1-394e-4616-8980-c0642a922c56,60210994-6bae-4075-8b4f-ae21eb6228e4,concept-set,1,,1
890eb27f-5ca2-475f-82ca-895614440ce8,b4a286fc-9175-4f7e-89ff-ef91641527f5,concept-set,1,,1
890eb27f-5ca2-475f-82ca-895614440ce8,47039d82-5d5b-47a6-99f5-468cd8f1c685,concept-set,1,,1
890eb27f-5ca2-475f-82ca-895614440ce8,caeb6fa4-6786-4cc8-80ac-a6158aba56fd,concept-set,1,,1
890eb27f-5ca2-475f-82ca-895614440ce8,c06f396d-80c2-4d7d-80e7-90fdf1fc5434,concept-set,1,,1
94856885-36e2-4d41-9725-2c24e9fb4e10,ca79d7cb-f9ce-45c2-9e51-2fdbe603a864,concept-set,1,,1
682372cc-9927-5be8-83ca-6615acd74059,ca79d7cb-f9ce-45c2-9e51-2fdbe603a864,concept-set,1,,1
94856885-36e2-4d41-9725-2c24e9fb4e10,4c15a24c-6e38-4c93-8926-81fad5a7841a,concept-set,1,,1
94856885-36e2-4d41-9725-2c24e9fb4e10,d4f9aa11-8114-4178-a26e-7aaa35a8188c,concept-set,1,,1
cb8b40dd-342b-478c-9360-64bcfeec61fb,a0f69aef-fd1f-4486-bc52-78237a5d8195,concept-set,1,,1
cb8b40dd-342b-478c-9360-64bcfeec61fb,29c6feca-613c-447e-ab91-8a763648e36e,concept-set,1,,1
4d84a57b-6417-4f12-b790-e255a475af34,b7e9f92d-2a64-41e4-a96e-fb4095e557ca,concept-set,1,,1
5a0fa358-5593-4e7e-842c-7c79f3684de5,a87ed5e2-0f94-4a09-b1f2-7b734f67ba2d,concept-set,1,,1
5a0fa358-5593-4e7e-842c-7c79f3684de5,8fcac22c-d445-476f-bd7d-530e6e12ffa3,concept-set,1,,1
043b3ec3-e41d-42a6-a221-5a5182cae5c5,37151939-d286-44de-840c-767afeb0cb83,concept-set,1,,1
b0e844ff-75b7-428c-831f-330b0936214a,92137d86-6385-4db4-abf9-28e1286336de,concept-set,1,,1
27a07fea-2137-4d1a-8b24-b367d3c6d542,a72d900a-7ef6-4c34-830e-dbdd95e4394d,concept-set,1,,1
34d3387e-fd41-4ce6-a266-4da9558e8f46,4807a463-63d8-4883-82d5-8c1a5f4b4de9,concept-set,1,,1
049ec802-6ecb-4032-8ceb-b09ff09bf579,81f52786-9b3e-4129-9605-6acadb202e71,concept-set,1,,1
049ec802-6ecb-4032-8ceb-b09ff09bf579,15fbdf60-2a9a-48f3-ae4e-69b0ff1dec30,concept-set,1,,1
049ec802-6ecb-4032-8ceb-b09ff09bf579,8cd7ea25-9789-43e7-a785-da4d694530c9,concept-set,1,,1
049ec802-6ecb-4032-8ceb-b09ff09bf579,9ba46099-bde4-489b-b8f4-6cee348cb31a,concept-set,1,,1
049ec802-6ecb-4032-8ceb-b09ff09bf579,a7bc7e93-4a62-4e98-860f-412456bf6edc,concept-set,1,,1
44aa8e5c-df58-41b8-9449-bb4cdcafd3c8,a0ae5c23-7a98-4d06-a585-56a41a19f1ba,concept-set,1,,1
cd74eab1-9488-4fb1-809c-e3541f3ab4ea,108ff82c-6579-43a1-9119-017a6e2e8dfa,concept-set,1,,1
4fbdf10a-c53a-4fc3-9e4f-9295ac0ac6db,9855128f-afe3-4deb-9f5d-74ccbaa82387,concept-set,1,,1
4fbdf10a-c53a-4fc3-9e4f-9295ac0ac6db,276c50c1-400b-4e18-8125-31bf53b99256,concept-set,1,,1
4fbdf10a-c53a-4fc3-9e4f-9295ac0ac6db,be588eed-bdbd-435a-b2de-30022bb791b6,concept-set,1,,1
8db9f896-c04f-43c3-8579-4852da4339df,410be88e-3af3-4300-a1f5-99ad3c7ab786,concept-set,1,,1
84586ae1-ecf0-4945-bc51-faf4870db7f8,ea6293f1-b595-445d-bed2-03a89a62c8cc,concept-set,1,,1
84586ae1-ecf0-4945-bc51-faf4870db7f8,0d28858e-0206-4ed6-a3ae-feffe5d417e7,concept-set,1,,1
a05ddee4-7e86-49b9-93da-856c5a095792,da6f050c-1e84-440b-a6b9-37a3292ddcf2,concept-set,1,,1
a05ddee4-7e86-49b9-93da-856c5a095792,5e9c407a-a450-4ed8-83f3-1ca6b9e817a8,concept-set,1,,1
a05ddee4-7e86-49b9-93da-856c5a095792,f528113f-fb16-417c-a291-56e78aba0a6b,concept-set,1,,1
a05ddee4-7e86-49b9-93da-856c5a095792,95358413-900c-44ed-854a-db51f0248138,concept-set,1,,1
de2c8bad-41fa-41a6-b71d-ea27d300bc32,56635109-441c-4166-a69c-0fd90ba10197,concept-set,1,,1
de2c8bad-41fa-41a6-b71d-ea27d300bc32,b0ca19f2-ed3b-4d22-b59d-11fa16a0c4bb,concept-set,1,,1
2804bf7d-6fd8-46c1-9e3f-585bbc3fcd4d,16ed1d38-99f8-4697-830d-503d8d40ff41,concept-set,1,,1
2804bf7d-6fd8-46c1-9e3f-585bbc3fcd4d,94556caf-26df-4f3f-83a8-9fefd1f777a6,concept-set,1,,1
fe31f57e-5da6-492a-a65f-d4e281a551b2,391758e4-99af-4899-85dc-692d1535fa42,concept-set,1,,1
fe31f57e-5da6-492a-a65f-d4e281a551b2,8947e45e-3bcc-4ea2-a63a-a834d20b53b4,concept-set,1,,1
eed943a7-4500-4478-821e-d2ef9f04417b,7741beb6-fbca-42ec-85ae-b0c751fd9a43,concept-set,1,,1
eed943a7-4500-4478-821e-d2ef9f04417b,754779d1-7422-421f-8bc3-97938bac874f,concept-set,1,,1
0ddd5cc7-c400-4d92-a65a-bf975864b1d9,244a4d6a-b290-4e07-b6e5-e4de79dbc416,concept-set,1,,1
0ddd5cc7-c400-4d92-a65a-bf975864b1d9,a3681e20-4077-49a3-80ed-1822020d932e,concept-set,1,,1
6337f2e9-9f13-4e5c-acc8-838f9113aff0,78f8f8d5-8558-4bd7-b072-ffa174f20632,concept-set,1,,1
6337f2e9-9f13-4e5c-acc8-838f9113aff0,9eb2c71a-0970-42c3-8355-dc6e85439d14,concept-set,1,,1
9ec1e835-6e83-43c1-a850-59cd87160788,151fd8e3-15c7-42ca-82e6-eeff120bd314,concept-set,1,,1
9ec1e835-6e83-43c1-a850-59cd87160788,e28c126e-8f30-4ca3-af61-3a0ac846a797,concept-set,1,,1
c943ecc9-47ff-46e9-b137-28e4cb3c3791,52638c32-8c68-4da6-87b7-ed22b0d82b18,concept-set,1,,1
c943ecc9-47ff-46e9-b137-28e4cb3c3791,70f8114a-d024-4b23-9931-6cb355f6dbd9,concept-set,1,,1
23e70066-1fc2-42d4-abc8-940e1f94895e,0ab5b125-edac-4f3d-877f-014aace5587d,concept-set,1,,1
23e70066-1fc2-42d4-abc8-940e1f94895e,5e4b65f7-5686-477f-a62c-d51a84f52ed9,concept-set,1,,1
a02f3a25-dfae-4d90-8cff-8e994e9e33eb,79f40c5e-657e-4f7a-a34b-f166ca8b02ac,concept-set,1,,1
2840e09e-a535-4019-9415-d529d30c71dc,83e79bb6-e76d-46cb-ae62-08009ec56199,concept-set,1,,1
2840e09e-a535-4019-9415-d529d30c71dc,7b78ce84-2860-4202-b407-8bcdcf10f649,concept-set,1,,1
b63b2142-bebe-45c7-a51a-d7a4e5c6da9a,1f9dcad1-e13c-44c3-8142-ece2a19e45e6,concept-set,1,,1
b63b2142-bebe-45c7-a51a-d7a4e5c6da9a,4724e7ca-9bf8-4242-a6eb-fa958f9f9cf3,concept-set,1,,1
b63b2142-bebe-45c7-a51a-d7a4e5c6da9a,6469f3d6-e15c-4e1e-b3ea-b95bd03f8895,concept-set,1,,1
b63b2142-bebe-45c7-a51a-d7a4e5c6da9a,5ef9207b-8471-44c5-ba27-628b4f4f9d2a,concept-set,1,,1
bbefee98-fb54-4536-8e1c-35be6f3eeac7,85bf7350-4309-4d66-a3a6-ceedd8fbeeee,concept-set,1,,1
91b3ffcf-a025-4ce0-82df-da613a792041,591132c7-8264-4e76-ab85-7ccf322b1ec1,concept-set,1,,1
91b3ffcf-a025-4ce0-82df-da613a792041,e3836ceb-baec-4dba-af11-daf3e20e1fb4,concept-set,1,,1
7824dd0f-36dd-45ad-91df-f710e1f79402,bf2e39e4-c784-4b05-a6ac-64e83d4ae599,concept-set,1,,1
7824dd0f-36dd-45ad-91df-f710e1f79402,0f7af66a-8651-4567-9291-f4b29630a397,concept-set,1,,1
7824dd0f-36dd-45ad-91df-f710e1f79402,f5bfa269-b52b-40e0-80f9-db74c342a916,concept-set,1,,1
7824dd0f-36dd-45ad-91df-f710e1f79402,6aae7bed-2ea1-499e-8570-44a0563056ed,concept-set,1,,1
7824dd0f-36dd-45ad-91df-f710e1f79402,9ede0769-c3e6-41bd-bb22-02a0a47bf386,concept-set,1,,1
7824dd0f-36dd-45ad-91df-f710e1f79402,44a04303-81d2-48f3-b8d1-36ce1cdc221e,concept-set,1,,1
7824dd0f-36dd-45ad-91df-f710e1f79402,39e80c20-0408-493c-9e84-60d71e5b2316,concept-set,1,,1
0b1f34d2-35f3-4980-aa62-c66be39033ca,fa45f452-1043-48af-9af8-6a23ed282d2d,concept-set,1,,1
0b1f34d2-35f3-4980-aa62-c66be39033ca,6b5adcd9-103f-4150-a737-bd34271fd940,concept-set,1,,1
0b1f34d2-35f3-4980-aa62-c66be39033ca,ec612ba0-1351-4a05-a434-0cc5cd95b49d,concept-set,1,,1
0b1f34d2-35f3-4980-aa62-c66be39033ca,3b199995-94a9-4952-80ef-dfd35f856cc7,concept-set,1,,1
5e00279e-adf3-41e4-84ac-858ae7b3f054,8e7413bd-0e3f-4ae1-b0ff-0448a41b32f1,concept-set,1,,1
5e00279e-adf3-41e4-84ac-858ae7b3f054,8aebbe38-6aa8-4f70-b29e-95bdb81dc748,concept-set,1,,1
c8267cb7-ec65-4bea-8255-b1dc22b3a47c,46091403-ebf2-4cd6-beb1-2322a9c6445a,concept-set,1,,1
c8267cb7-ec65-4bea-8255-b1dc22b3a47c,a8002dd2-a897-4536-ad84-802188158982,concept-set,1,,1
c8267cb7-ec65-4bea-8255-b1dc22b3a47c,e5cddb39-57d9-44a8-a6c3-6686919de183,concept-set,1,,1
c8267cb7-ec65-4bea-8255-b1dc22b3a47c,7d539066-1297-4b6c-8e55-4d437f140cc3,concept-set,1,,1
87968dcd-e500-4aa7-9186-0174f422bd92,bac56335-f29d-4378-97c3-65242a9e166f,concept-set,1,,1
0e86d8ab-4496-4536-8ca5-3d0811dd144c,ce477c89-cff8-4f44-9f63-9872e9b5b07d,concept-set,1,,1
0e86d8ab-4496-4536-8ca5-3d0811dd144c,15a56c5f-b53b-4782-920c-e1ae4a210102,concept-set,1,,1
0e86d8ab-4496-4536-8ca5-3d0811dd144c,e7e87701-08e8-4d89-bd9d-67e2eeeb8ab9,concept-set,1,,1
0e86d8ab-4496-4536-8ca5-3d0811dd144c,7cd6964a-ba14-4f43-a016-6995c62a82b3,concept-set,1,,1
82a2f556-96d8-45f3-a1bb-18b7c801b372,4469122a-e3da-41d4-96d2-3c7fcc8bdcca,concept-set,1,,1
82a2f556-96d8-45f3-a1bb-18b7c801b372,146b87ac-1246-40ee-a8df-78fed146f84b,concept-set,1,,1
82a2f556-96d8-45f3-a1bb-18b7c801b372,3d17f462-4d56-4d00-be8a-627fd3dedf1e,concept-set,1,,1
b3460b03-c59d-4533-ad87-02c710b6e1bd,5ec3046e-451a-4c67-91c5-bbb2b27edef6,concept-set,1,,1
b3460b03-c59d-4533-ad87-02c710b6e1bd,1437250f-42cf-4733-a410-87c74db03394,concept-set,1,,1
b3460b03-c59d-4533-ad87-02c710b6e1bd,59d455c6-eecb-4ecc-93f6-b47155a96692,concept-set,1,,1
56635109-441c-4166-a69c-0fd90ba10197,0eb172af-61f4-4e96-a460-3df2ba15ccf6,concept-set,1,,1
7741beb6-fbca-42ec-85ae-b0c751fd9a43,c9154179-241c-448a-a519-2e2c2c242632,concept-set,1,,1
151fd8e3-15c7-42ca-82e6-eeff120bd314,ad030367-ccfa-49c7-8ab7-a1b9cdc9694c,concept-set,1,,1
ff1e850f-a3f2-4a06-9572-5a13233c72be,6ef85d6e-9029-40fa-859f-5af6c9a4f78a,concept-set,1,,1
ff1e850f-a3f2-4a06-9572-5a13233c72be,170d0ad3-c66b-4e16-a090-d5778ecaff2c,concept-set,1,,1
7fe66e40-055c-4b24-8330-e7f6f05db2b8,78897f64-2386-4007-86e2-7f3d3768a217,concept-set,1,,1
7fe66e40-055c-4b24-8330-e7f6f05db2b8,d8494e1b-2233-4f78-8925-83d4be4c5b16,concept-set,1,,1
04d9ccd8-35ee-44f1-90e7-aaab2719efb9,6edac151-9b64-4411-bcb6-31a7d662e15d,concept-set,1,,1
04d9ccd8-35ee-44f1-90e7-aaab2719efb9,5d1b7a3f-1e0f-4eb2-bfa3-503eaf6486f4,concept-set,1,,1
2a20e4e7-ace1-4efe-961a-b8ce7060f8fd,251f9f80-6946-4d1b-a2b8-38be12d689bc,concept-set,1,,1
f17bb82e-8aa9-4122-9f2f-c2497eb8b004,b8745b70-c454-407a-936b-2ca2a4da0352,concept-set,1,,1
f17bb82e-8aa9-4122-9f2f-c2497eb8b004,d030eb0f-c5ff-4676-89a9-0d277345cd0f,concept-set,1,,1
c741158f-98cb-4879-b4aa-16c2ec8b3231,4dd11244-1d9b-4a0c-9c72-234ce364f35f,concept-set,1,,1
c741158f-98cb-4879-b4aa-16c2ec8b3231,b6e48491-e9a5-456b-a97d-66ce2c5aefdb,concept-set,1,,1
f1be3a54-8a0c-4007-9b83-48d438a049a1,b174511e-6518-423a-801a-c0b986397f13,concept-set,1,,1
f1be3a54-8a0c-4007-9b83-48d438a049a1,a50e2b03-3dec-4ed2-9c07-ee0ba04cc01f,concept-set,1,,1
c131b054-9280-43d4-bef1-12e3ccbfb3f8,f14b2c5f-bb44-40b6-830c-38a5dc215d57,concept-set,1,,1
c131b054-9280-43d4-bef1-12e3ccbfb3f8,f7dbb924-19d9-4e11-a6f2-7d0024c372e5,concept-set,1,,1
a5c03322-4a87-46ea-970a-968793733073,7cb6977f-e20d-4877-ac2f-56a4c0ca1db9,concept-set,1,,1
eceaf635-3122-4c6c-bcc7-24a98addd650,bb68c6b7-1d4b-48c1-9d13-e1cfaaa1d854,concept-set,1,,1
eceaf635-3122-4c6c-bcc7-24a98addd650,bc6508e8-5b1c-4e73-be43-a8bf42de0df8,concept-set,1,,1
100b779a-730a-4d28-b955-46dcffdb62c1,1d4d9222-31ab-4db3-b83e-e397b3c3420f,concept-set,1,,1
100b779a-730a-4d28-b955-46dcffdb62c1,c9a6d03b-c9fc-4438-8605-dc44d6517687,concept-set,1,,1
cb4da327-543b-4e9e-b138-63cce9459141,8db6b807-b595-4bed-acec-a0ab6d8d19bd,concept-set,1,,1
ce3c42c9-1737-4d75-ac7e-1434921a3484,636d5943-66ca-4507-b6f9-1bc5f29834e2,concept-set,1,,1
49010a72-2adb-4925-b614-d2f2d3ea3c37,79af6eab-fbed-4cc1-872f-3745f77a1c26,concept-set,1,,1
49010a72-2adb-4925-b614-d2f2d3ea3c37,c931acee-d1c7-432d-8757-f789b0116d62,concept-set,1,,1
12fbd1a4-a14a-4b0d-8fd2-04525a5ed5ed,d0b86123-74cc-4863-928d-dd8915f8cb63,concept-set,1,,1
12fbd1a4-a14a-4b0d-8fd2-04525a5ed5ed,7a63346a-e0f4-41ff-8b9d-8ca6bf748074,concept-set,1,,1
92c2e481-273c-505b-bef6-3e18682747c6,7a63346a-e0f4-41ff-8b9d-8ca6bf748074,concept-set,1,,1
acef9fd5-c55c-48b1-9789-e7eae07e98df,992ec65a-5c90-4618-bb52-9edfe210fe75,concept-set,1,,1
acef9fd5-c55c-48b1-9789-e7eae07e98df,0a438aff-9cde-4e92-ad45-4608691054bd,concept-set,1,,1
4ca206c0-f424-40aa-b2b8-9ffd21fae9fc,2bfd5d49-ee67-450f-b7f1-7e49e924b782,concept-set,1,,1
4ca206c0-f424-40aa-b2b8-9ffd21fae9fc,8b03c6ea-a174-466d-b488-e9b77e877559,concept-set,1,,1
a3f99cfa-4157-4a87-bd66-a5dbe61e837e,afcd6bda-e55d-4b12-a9aa-0bca4fb26cf2,concept-set,1,,1
a3f99cfa-4157-4a87-bd66-a5dbe61e837e,0365d817-fa9a-4e78-b12c-d05c08e0c095,concept-set,1,,1
fa50120c-ad08-415a-8567-6f9ac078075e,b430223b-ae0c-4731-880c-00e571ef0f6e,concept-set,1,,1
fa50120c-ad08-415a-8567-6f9ac078075e,6db0bbb0-05cf-44b9-b46a-4d31b3e9b9da,concept-set,1,,1
3478a217-530a-4728-8f77-ede118bd3477,1e90e4aa-0cf5-4979-a93b-7035a037280d,concept-set,1,,1
3478a217-530a-4728-8f77-ede118bd3477,f460b2d1-a90f-4b23-9848-ee28596795db,concept-set,1,,1
42b44c29-b4b9-46a8-bdc7-ce7311b4c8af,6d551dd7-f49d-47eb-9f27-e7073119dc22,concept-set,1,,1
42b44c29-b4b9-46a8-bdc7-ce7311b4c8af,9d782288-76c3-4299-81dd-c441dab31c18,concept-set,1,,1
d0393d37-e368-4fc4-ac4a-f89d82ebff7f,381b8cd3-cc65-4820-90b1-8318cd225587,concept-set,1,,1
d0393d37-e368-4fc4-ac4a-f89d82ebff7f,51fb213c-4a60-440f-aa93-0b69d4c0e72b,concept-set,1,,1
6d47edb7-9f56-434f-96db-20246f81bdd8,76cd87d3-45fe-4863-bbe9-033c804d1e7e,concept-set,1,,1
6d47edb7-9f56-434f-96db-20246f81bdd8,a1dd208a-f9f4-4040-a693-d3670b810e8f,concept-set,1,,1
d8f0aa88-f2f3-4aeb-b6d2-1c6360b9c299,371c56a7-82eb-4594-b7ae-7f02c26b5767,concept-set,1,,1
d8f0aa88-f2f3-4aeb-b6d2-1c6360b9c299,ff60866c-e249-48d6-8ee7-deed3deaa8de,concept-set,1,,1
f4d6aab5-0b88-40f2-aa87-7ea7723abdcc,f2250b92-e8cf-4c83-8464-d14ccabd6342,concept-set,1,,1
f4d6aab5-0b88-40f2-aa87-7ea7723abdcc,099ac0f7-c154-400c-a8d0-dce57c4ec821,concept-set,1,,1
9e10a70f-a819-4cd8-ba64-f1f11d90f92c,af2c0ea3-c720-46a7-9c82-7fe06b8b8987,concept-set,1,,1
9e10a70f-a819-4cd8-ba64-f1f11d90f92c,210055cb-9c2c-4c0a-b60e-45ee71abf171,concept-set,1,,1
eb7feb24-b7c0-44ab-ab0e-c1aac31181b8,beecba55-30b3-4ea3-8042-58d7299c5cfb,concept-set,1,,1
eb7feb24-b7c0-44ab-ab0e-c1aac31181b8,fa8537ad-1f1b-42f4-b1ed-22bbd35179c9,concept-set,1,,1
307ff98a-2bb1-47c1-8ca9-9332065aa8b7,1905f922-201d-447c-81d0-3f37f05cd043,concept-set,1,,1
307ff98a-2bb1-47c1-8ca9-9332065aa8b7,165ce7db-26d2-4478-88d2-0789175773c0,concept-set,1,,1
1d895e5f-7455-4d0a-9765-bc9e3b380ba7,0530a775-e514-46b5-b049-e870d3cf4ea1,concept-set,1,,1
7b6a6772-c228-427c-8f10-10457bf95871,468acfbb-ea63-4d15-8aa4-3ec115a943b4,concept-set,1,,1
7b6a6772-c228-427c-8f10-10457bf95871,08b2a5cd-b5f3-4563-b719-f6dd99d90f2e,concept-set,1,,1
c1b7eed8-3541-43c5-ba91-f8fe4296ce85,72c707c4-a00f-43e3-9a72-bdc20b1da13e,concept-set,1,,1
c1b7eed8-3541-43c5-ba91-f8fe4296ce85,8d2a30f9-86f5-40ab-bb28-bdf7726056e6,concept-set,1,,1
a1b0724d-ed90-4bbf-bff5-121e3881e4db,80310139-f330-4279-abb2-9048ff913565,concept-set,1,,1
a1b0724d-ed90-4bbf-bff5-121e3881e4db,07941e7f-b634-42d8-8bf1-db62d2091dd9,concept-set,1,,1
fe3bd94b-c7e6-4f4a-9b8b-84c435c8d17f,a5f16154-fefc-4e92-af4f-b0e991a2cb2f,concept-set,1,,1
fe3bd94b-c7e6-4f4a-9b8b-84c435c8d17f,e41e6d86-77c4-4c70-aeaa-3fc6e467030b,concept-set,1,,1
def410cc-caa6-4196-bc02-73392a5dc355,1d3569e5-95c5-4675-b3d6-5ec02dcddde8,concept-set,1,,1
616eb8cb-1fd1-48c0-a598-af804807f217,8f23b768-3baf-4478-a56b-15881b6a1b04,concept-set,1,,1
616eb8cb-1fd1-48c0-a598-af804807f217,82a2f1ed-959a-44f9-a485-1b6f20c9e758,concept-set,1,,1
8cf35130-e4b6-4e74-993b-fa31d98a2d17,4657bda4-0530-45e8-b5b9-5a21b6f735a9,concept-set,1,,1
8cf35130-e4b6-4e74-993b-fa31d98a2d17,b54e203e-7af1-4495-8ac0-48defb1fc017,concept-set,1,,1
07749679-80f6-4224-b47f-a467fa1c1583,80bdbb71-e2a9-4b58-94f4-2f6b80f05a2f,concept-set,1,,1
07749679-80f6-4224-b47f-a467fa1c1583,06a70719-04d3-4e2b-ac72-4bbffd6da5d2,concept-set,1,,1
3e967337-a19f-4ac7-94f8-236d192942d9,fae9a94e-12cd-4602-a8a9-3d81cd7694c5,concept-set,1,,1
3e967337-a19f-4ac7-94f8-236d192942d9,997c66b8-2408-41f0-9670-578f09a8a5f9,concept-set,1,,1
8dd63244-337d-4637-be3f-3489289338ca,b09b7e42-1995-400f-bf7b-bc3bc713fc37,concept-set,1,,1
8dd63244-337d-4637-be3f-3489289338ca,876d9f24-9aa3-4f4c-b4cb-28320899ba2d,concept-set,1,,1
a02c43b5-7c41-4ba0-bc2a-c7ad022db93a,492712c6-418c-4559-b454-066a9bd778dc,concept-set,1,,1
a02c43b5-7c41-4ba0-bc2a-c7ad022db93a,45bd6479-4bf8-4433-be59-720781f216c2,concept-set,1,,1
4ab00ffa-aebe-4932-8d53-df1ddf49990b,b822454f-654e-4a46-ad07-8a4589d9ae8e,concept-set,1,,1
4ab00ffa-aebe-4932-8d53-df1ddf49990b,655a5434-56fc-4891-861a-6cac5b79088a,concept-set,1,,1
16b543fd-0528-4126-a470-1b0818099aa3,5c8c7818-704e-43d9-b539-e6f175336e64,concept-set,1,,1
16b543fd-0528-4126-a470-1b0818099aa3,a1f4affa-97f5-4006-987f-8f685a5bac1c,concept-set,1,,1
52dbb6bb-3d92-4861-964c-54561236b556,6148d09b-6e73-40b1-8f06-7e2079837718,concept-set,1,,1
52dbb6bb-3d92-4861-964c-54561236b556,c25b6626-1997-46b1-8997-0a6888b4e8df,concept-set,1,,1
01892a09-11db-4ccf-8e2b-a71478fc5429,0f3ac506-35ae-4823-b420-950560049a49,concept-set,1,,1
01892a09-11db-4ccf-8e2b-a71478fc5429,fbd71fe9-e706-4ce5-ad70-d7d1afe28c06,concept-set,1,,1
26085477-2df8-455d-8840-56857a51a4a0,11c567ab-b8a1-4aee-8cc0-71750f9ce986,concept-set,1,,1
26085477-2df8-455d-8840-56857a51a4a0,dea4c617-b14b-4736-a174-82af45ec72bb,concept-set,1,,1
869b39f4-617b-44cd-a4b1-8990129c77b6,7ad0918b-568a-4ce7-8318-6ce77924aa54,concept-set,1,,1
869b39f4-617b-44cd-a4b1-8990129c77b6,dea40074-ea78-4f49-bc69-6b29885a9901,concept-set,1,,1
c4872dfb-911c-4f21-8378-745b4ae26023,aac1be1c-6a8f-4538-adaa-065a8f2c5150,concept-set,1,,1
057166bc-15f9-4114-8e0e-91fb455b58c4,25e13e6c-8de8-483b-8f36-0afb3789053b,concept-set,1,,1
057166bc-15f9-4114-8e0e-91fb455b58c4,d1c763f7-bc24-4a45-b5fb-8a31d05b6c88,concept-set,1,,1
bd59f511-6539-4723-8491-a3f089b90306,00d76e68-8dd7-4666-8d9d-1a8f505c0bdd,concept-set,1,,1
bd59f511-6539-4723-8491-a3f089b90306,e476748c-9890-44b0-81cb-be62241e1100,concept-set,1,,1
0a93ea48-805e-4dfd-84d1-f2765645f56a,7680dcbb-b062-48ed-9b86-6a2a0febf931,concept-set,1,,1
0a93ea48-805e-4dfd-84d1-f2765645f56a,c05c5b5c-30b3-4d0f-a4c7-03d9158a3159,concept-set,1,,1
db63053e-68db-4aa5-8fb9-0ff3b5595818,f6db4818-821a-49a5-875a-375648a00d37,concept-set,1,,1
db63053e-68db-4aa5-8fb9-0ff3b5595818,c73ae3d6-607d-472c-8294-1d5e95b985de,concept-set,1,,1
13c9b0e2-5f6c-41fd-a72e-ef97e3d7c935,768c4fc7-e0e0-4b80-9c08-2b845bec8710,concept-set,1,,1
13c9b0e2-5f6c-41fd-a72e-ef97e3d7c935,e7e3d901-99e0-4ccf-b277-ef91fee4f4dc,concept-set,1,,1
affce3fb-2218-4ecf-ab83-98cbb307a342,995fc6dd-9aa2-45dc-a7d6-a30a2f3ed818,concept-set,1,,1
affce3fb-2218-4ecf-ab83-98cbb307a342,f7300f9c-2915-4593-a553-07d508f06d73,concept-set,1,,1
c35d0179-1e6e-4164-ab95-94e88e02eb10,af054332-e052-42e0-aa0a-11192528a907,concept-set,1,,1
c35d0179-1e6e-4164-ab95-94e88e02eb10,af857601-e1b4-49b2-8798-e25801d8d68b,concept-set,1,,1
69623d59-426a-4e67-8557-c354958754cc,6050a3e7-4c3c-4bb1-8545-69882654f02f,concept-set,1,,1
69623d59-426a-4e67-8557-c354958754cc,986d945e-6e69-4170-86c8-ad301fe26f7c,concept-set,1,,1
79d69179-ec64-4403-a365-770ce0871b8a,5dbde405-c089-49ad-aa6e-ea18c29ae07e,concept-set,1,,1
79d69179-ec64-4403-a365-770ce0871b8a,cdec4dda-a371-4548-acc7-5d35d207652d,concept-set,1,,1
18a258eb-f37c-40da-8c36-71eaf1e943d0,cf3617ed-f047-4d68-9a6d-31174ca7c9a4,concept-set,1,,1
18a258eb-f37c-40da-8c36-71eaf1e943d0,62aa4a2f-67cb-4faf-a3d2-dc0870ebe4c3,concept-set,1,,1
ebd00c02-f86a-433e-9850-70644b9b8983,2509401e-b865-4de6-ad16-cfd88fed46af,concept-set,1,,1
ebd00c02-f86a-433e-9850-70644b9b8983,afeaec48-9d36-4ddd-899a-cab028ee5c49,concept-set,1,,1
c60050c2-c598-4264-b655-5cf44f8b1139,274e9713-c772-4a5d-afff-5839f2d56f45,concept-set,1,,1
