Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:1
d58a16e2-8f57-470f-bbc0-db62e5933708,,,Buccal,Buccal,Buccal route of administration (between cheek and gum),Finding,N/A,,,1,1
935a1a22-6774-4818-b808-1f6f903875b7,,,Intrathecal,IT,Intrathecal route of administration (into the spinal canal),Finding,N/A,,,1,1
8f65324a-9391-4bfc-9857-d2119695cfea,,,Dermal application,Dermal,Dermal route of administration applied directly to the skin surface,Finding,N/A,,,1,1
3aa85ca0-421e-4e65-8675-8b7407102e05,,,Nasogastric,NG,Nasogastric route of administration via tube into the stomach through the nose,Finding,N/A,,,1,1
3f88548f-6df3-4162-91f1-b84f9efe532b,,,Intraperitoneal,IP,Intraperitoneal route of administration into the peritoneal cavity,Finding,N/A,,,1,1
779ba6d0-e881-4ada-96e5-e77589a567a7,,,Inhaled administration,Inhaled,Inhaled route of administration (via the lungs),Finding,N/A,,,1,1
162394AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,,Routes of administration,Routes,Routes of administration,ConvSet,N/A,,Oral administration;Intravenous administration;Intramuscular administration;Subcutaneous administration;Inhaled administration;Nebulizer;Nasal administration;Sublingual;Buccal;6f56af83-c15a-4b92-9a8e-848275ae8294;Vaginal administration;Topical;Transdermal administration;Dermal application;Bilateral eye administration;Right eye administration;Left eye administration;Bilateral ear administration;Right ear administration;Left ear administration;Intraosseous administration;Intrathecal;Intraperitoneal;Nasogastric;1107AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,1,1
