Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:2,_order:1
9a1d8458-512c-5df1-a068-f18ad856153b,,,Increased inspiratory effort with retrac,,,Finding,N/A,,,1,1
6c025734-5328-540b-b0d0-75c89919c687,,,Absent breath sounds despite respiratory,,,Finding,N/A,,,1,1
411d2d0a-ad7e-5830-b578-8b9302a7f908,,,Inability to feed due to respiratory pro,,,Finding,N/A,,,1,1
06b1ea54-e3a4-556d-9a09-dde8603d7cb8,,,Alert on AVPU,,,Finding,N/A,,,1,1
